Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1034849,2013-08-24T22:10:04.523,18736,18482,1
1144683,2014-12-03T19:04:56.043,27675,8390,1
1782855,2020-11-08T22:36:38.230,47833,27081,1
1870323,2022-04-22T20:32:43.453,51368,16228,1
1336182,2017-03-16T20:50:28.370,37777,25263,1
1520101,2018-03-23T12:07:55.063,40433,12377,1
1519284,2018-03-21T21:54:08.627,40433,40422,1
1181787,2015-05-17T18:11:17.160,3794,710,1
235750,2011-01-21T16:15:51.937,4458,1233,1
1137244,2014-10-23T22:39:32.947,27180,18727,1
1195362,2015-08-03T11:52:18.320,32135,21264,1
1694572,2019-06-05T15:49:10.407,44037,191,1
809165,2012-03-19T14:57:44.140,10764,1388,1
1332663,2017-02-17T02:08:43.080,37562,36750,1
1761203,2020-06-17T15:39:26.600,47054,1015,1
1761208,2020-06-17T17:12:52.163,47054,38560,1
108022,2010-10-26T11:54:41.063,2328,1535,1
108024,2010-10-26T11:54:41.063,2328,1558,1
108023,2010-10-26T11:54:41.063,2328,1657,1
322141,2011-03-24T09:16:13.913,5617,2017,1
983014,2013-02-18T03:03:24.403,5617,2017,3
852654,2012-07-25T14:50:47.163,12115,3111,1
852653,2012-07-25T14:50:47.163,12115,11791,1
971019,2013-02-01T05:01:58.267,16314,16175,1
1080585,2014-05-05T15:42:14.213,22148,20267,1
1097818,2014-06-06T23:16:54.797,23814,22094,1
836664,2012-06-02T19:45:05.130,11620,11617,1
1296058,2016-08-04T12:36:02.717,36334,19073,1
1296057,2016-08-04T12:36:02.717,36334,31975,1
1754564,2020-05-06T09:37:47.957,46785,7459,1
1755107,2020-05-08T22:16:29.237,46785,19636,1
204734,2011-01-05T15:12:05.073,4109,4086,1
239128,2011-01-24T07:29:19.043,4512,4491,1
1071900,2014-03-26T03:28:49.997,21753,6186,1
1074611,2014-04-08T16:48:55.363,22002,739,1
1832014,2021-07-08T08:46:06.640,49215,49216,1
1951376,2023-12-31T16:32:10.303,53721,53343,1
860902,2012-08-21T21:47:36.593,12361,10829,1
1853132,2022-03-18T14:29:06.620,12361,40247,1
1904070,2023-01-07T23:25:58.223,52358,2774,1
1904072,2023-01-07T23:25:58.223,52358,27042,1
1904071,2023-01-07T23:25:58.223,52358,33698,1
309926,2011-03-10T05:02:39.253,5391,3444,1
1207835,2015-08-14T22:24:38.853,32281,4769,1
1688315,2019-05-21T10:39:26.600,43937,20246,1
1688316,2019-05-21T11:07:15.293,43937,20246,3
248957,2011-02-03T02:17:17.783,4704,2802,1
262940,2011-02-18T17:15:09.500,4704,5004,1
299662,2011-03-02T10:45:31.890,5245,5235,1
1346499,2017-04-18T13:42:17.193,38000,79,1
1936384,2023-06-27T16:57:50.870,52988,52991,1
243569,2011-01-28T00:03:36.893,4604,2421,1
1480020,2017-12-20T22:34:01.543,39815,8041,1
194155,2010-12-24T11:10:21.583,3963,3836,1
680371,2011-09-20T17:06:13.500,8285,194,1
986805,2013-02-27T00:06:54.583,16652,783,1
1062652,2014-02-08T02:05:20.460,20931,18233,1
1631688,2018-09-19T16:45:48.683,41581,39858,1
367517,2011-04-10T15:59:42.670,5978,5849,1
1023331,2013-06-03T16:54:09.207,17880,6214,1
1037311,2013-09-12T17:58:57.060,18959,2742,1
1050756,2013-12-01T09:36:54.190,20041,19626,1
1580788,2018-04-16T10:44:45.030,40602,40217,1
1580794,2018-04-16T10:58:45.050,40602,40312,1
951839,2013-01-21T04:47:55.903,16157,4882,1
983043,2013-02-18T03:03:24.403,16157,4882,3
1189588,2015-06-18T14:05:25.437,31797,799,1
1189948,2015-06-20T12:43:26.947,31797,25316,1
1477372,2017-12-09T12:36:13.647,39715,2698,1
1477906,2017-12-11T19:20:53.813,39715,23796,1
1482111,2018-01-14T18:18:10.733,39961,14873,1
1665146,2019-02-13T15:42:32.177,42371,42333,1
256726,2011-02-11T00:39:54.040,4850,3253,1
629418,2011-08-30T18:55:41.667,6842,7999,1
821774,2012-04-24T19:57:37.943,11182,1263,1
822023,2012-04-25T13:34:57.343,11182,2515,1
1166741,2015-03-16T15:04:09.427,30818,12412,1
1955358,2024-01-24T10:43:41.990,39071,53806,1
1770979,2020-08-08T08:44:56.077,47372,30881,1
1903658,2022-12-31T15:12:32.317,52327,48563,1
843196,2012-06-24T15:00:15.317,11797,3650,1
843261,2012-06-24T17:56:45.333,11797,6387,1
843195,2012-06-24T14:53:17.643,11797,10104,1
1141994,2014-11-14T18:58:18.007,27449,11797,1
1346834,2017-04-19T14:31:13.520,38026,1132,1
318400,2011-03-18T12:43:48.767,5540,3826,1
638726,2011-09-03T22:02:25.670,8073,7131,1
659690,2011-09-12T14:33:54.333,8196,3921,1
659691,2011-09-12T14:33:54.340,8196,4034,1
1265654,2016-04-04T14:44:09.667,34139,34202,1
33471,2010-09-18T21:10:13.597,1438,1441,1
157794,2010-12-04T15:07:05.223,3525,2434,1
805418,2012-03-08T02:40:57.000,10592,175,1
1248691,2015-12-20T12:51:49.313,33406,32451,1
1595525,2018-05-18T07:17:41.527,40805,32083,1
200326,2011-01-02T04:55:44.590,1295,1060,1
204861,2011-01-05T16:19:19.403,4117,1562,1
204862,2011-01-05T16:19:19.403,4117,2215,1
306219,2011-03-06T14:36:34.133,4117,2323,1
204860,2011-01-05T16:19:19.403,4117,3881,1
269403,2011-02-26T07:56:54.590,5156,844,1
1106876,2014-07-09T15:01:06.293,25099,944,1
1104438,2014-07-01T13:54:19.737,25099,19869,1
1853308,2022-03-22T12:02:14.350,51233,51177,1
46337,2010-09-24T16:58:26.190,64,364,1
774276,2011-12-06T16:44:09.040,9310,9313,1
846131,2012-07-02T14:44:55.440,11889,7660,1
1151648,2015-01-02T08:01:32.933,27947,28015,1
1194166,2015-07-19T22:01:05.483,32032,10396,1
1194468,2015-07-23T20:05:52.903,32032,10396,3
148721,2010-11-26T15:56:06.457,3333,138,1
982999,2013-02-18T03:03:24.403,3333,138,3
983000,2013-02-18T03:03:24.403,3333,686,3
254946,2011-02-08T21:03:37.210,4784,189,1
869015,2012-09-16T21:09:30.217,12579,3533,1
869014,2012-09-16T21:09:30.217,12579,3670,1
1217178,2015-09-07T20:37:35.693,32473,8200,1
92843,2010-10-18T06:09:01.397,2271,2247,1
983045,2013-02-18T03:03:24.403,16417,9500,3
1032780,2013-08-08T18:37:52.913,18587,18578,1
1038683,2013-09-21T23:05:04.693,19085,5907,1
1038474,2013-09-20T04:06:51.297,19085,16965,1
1118731,2014-07-31T15:30:18.113,25322,3577,1
1118732,2014-07-31T15:30:18.113,25322,21534,1
1275292,2016-04-27T17:42:53.753,34488,5297,1
1704383,2019-07-22T12:13:14.667,44306,2252,1
1957476,2024-02-25T18:02:05.620,53958,31969,1
37785,2010-09-20T23:24:37.733,1418,1290,1
202255,2011-01-04T08:15:05.237,4074,1168,1
202258,2011-01-04T08:15:05.237,4074,1198,1
202256,2011-01-04T08:15:05.237,4074,3253,1
202257,2011-01-04T08:15:05.237,4074,3540,1
212341,2011-01-08T17:30:58.170,4074,3586,1
1826262,2021-05-27T04:43:09.533,49026,3533,1
1831034,2021-06-05T20:57:10.987,49038,49014,1
242541,2011-01-27T11:31:28.677,4584,3253,1
242542,2011-01-27T11:31:28.677,4584,4074,1
615650,2011-08-22T17:46:36.117,7916,7913,1
1055258,2014-01-02T10:54:29.457,20402,1233,1
1175322,2015-04-17T15:00:28.940,31179,24968,1
1756514,2020-05-14T18:58:38.997,46819,79,1
1728604,2019-09-26T02:58:17.870,45600,3297,1
1728618,2019-09-26T07:46:04.567,45600,44231,1
1903832,2023-01-03T08:35:00.953,52335,52340,1
146165,2010-11-22T21:02:04.460,3253,238,1
148797,2010-11-26T17:15:24.453,3253,1094,1
145961,2010-11-22T15:00:14.740,3253,1168,1
145962,2010-11-22T15:00:14.740,3253,1198,1
148798,2010-11-26T17:15:24.453,3253,1759,1
145963,2010-11-22T15:00:14.740,3253,1955,1
349525,2011-04-02T16:12:06.920,3253,5801,1
1102665,2014-06-18T13:34:01.013,24930,24927,1
262562,2011-02-18T04:35:44.573,3253,2270,1
145989,2010-11-22T15:39:17.947,3253,2571,1
152001,2010-11-30T15:53:35.650,3253,2975,1
150474,2010-11-28T19:58:57.887,3253,3373,1
181025,2010-12-14T16:08:23.797,3253,3533,1
160122,2010-12-05T13:09:35.657,3253,3540,1
1025191,2013-06-14T05:54:35.090,18003,10467,1
137741,2010-11-15T10:58:43.447,3004,2953,1
521142,2011-07-08T16:22:43.383,7283,7145,1
1053625,2013-12-20T13:59:08.567,20267,19699,1
1956274,2024-02-20T14:04:39.900,53901,16902,1
1046084,2013-11-09T12:00:06.573,19626,7600,1
1046091,2013-11-09T12:28:18.617,19626,16133,1
1046092,2013-11-09T12:28:18.617,19626,18716,1
1211252,2015-08-23T19:00:02.453,32361,19393,1
1369618,2017-07-17T06:51:32.237,32361,37062,1
185183,2010-12-16T23:35:27.047,3837,2853,1
185132,2010-12-16T23:19:35.163,3837,3810,1
1480324,2017-12-22T21:53:55.850,22182,39837,1
1193150,2015-07-06T22:56:45.873,31920,1406,1
1366134,2017-06-29T20:35:04.887,38510,12225,1
794699,2012-02-07T17:41:02.270,10103,8991,1
1020449,2013-05-17T16:44:23.927,17668,8851,1
1642687,2018-10-29T09:42:28.027,41810,39089,1
1731998,2019-10-22T20:40:34.410,45723,944,1
1955857,2024-02-05T21:41:34.920,53881,53820,1
1336760,2017-03-23T09:48:28.770,2254,37481,1
804292,2012-03-05T13:37:17.437,10529,10320,1
804416,2012-03-05T20:22:50.523,10529,10467,1
827936,2012-05-09T06:53:20.850,11408,11410,1
897515,2012-11-24T05:26:02.770,14396,11738,1
1145119,2014-12-06T01:02:57.150,27724,8780,1
1165758,2015-03-06T19:41:55.217,30712,17636,1
1284988,2016-06-06T10:40:55.917,34886,35909,1
1683910,2019-05-03T19:07:49.637,43825,42636,3
378153,2011-04-18T16:11:00.380,6144,4952,1
1041938,2013-10-14T19:26:02.647,19374,19381,1
1841993,2021-11-01T05:17:39.673,50678,20185,1
1841994,2021-11-01T05:17:39.673,50678,25077,1
1166232,2015-03-10T21:01:12.803,30758,1015,1
1166231,2015-03-10T21:01:12.803,30758,1638,1
1166230,2015-03-10T21:01:12.803,30758,4595,1
1166229,2015-03-10T21:01:12.803,30758,17868,1
1166233,2015-03-10T21:01:12.803,30758,20267,1
501337,2011-06-28T23:11:34.293,6430,2698,1
1139436,2014-11-09T16:38:11.303,19758,1000,1
1194186,2015-07-20T01:40:08.983,20084,93,1
1051087,2013-12-04T05:37:01.297,20084,453,1
1072037,2014-03-26T18:28:33.953,21750,1441,1
1636615,2018-09-27T03:28:10.983,41641,39921,1
1824805,2021-04-17T23:07:28.737,48803,31145,1
1063271,2014-02-11T18:11:02.073,20986,17713,1
1337533,2017-03-30T11:52:56.030,37634,16530,1
1728206,2019-09-23T07:56:14.200,45577,7131,1
1837338,2021-09-02T18:33:03.827,50446,3657,1
840429,2012-06-15T04:47:47.013,11717,11684,1
1053977,2013-12-23T19:05:35.500,20299,453,1
1054166,2013-12-25T16:12:53.950,20299,1026,1
1053978,2013-12-23T19:05:35.500,20299,20084,1
983004,2013-02-18T03:03:24.403,3505,1574,3
1071534,2014-03-24T16:20:31.990,21727,21631,1
1143382,2014-11-24T21:05:03.920,27555,200,1
1147553,2014-12-14T02:51:45.657,27678,21571,1
1333416,2017-02-20T23:32:43.947,37588,3575,1
1334967,2017-03-02T22:28:07.857,37588,7552,1
1481892,2018-01-08T09:26:31.147,39457,12824,1
260385,2011-02-15T11:42:37.063,4939,2656,1
1193886,2015-07-14T23:14:12.260,31986,174,1
1193819,2015-07-13T22:32:27.033,31986,22493,1
1291240,2016-07-21T20:30:04.480,36231,11227,1
1480205,2017-12-22T05:33:16.060,36231,39831,1
1324733,2017-01-16T17:47:40.663,37310,18319,1
781314,2011-12-29T13:19:11.950,9527,9507,1
1130894,2014-09-25T05:55:31.057,25855,1215,1
1130837,2014-09-24T15:02:27.963,25855,18595,1
1665015,2019-02-13T07:33:13.503,42374,17976,1
1785511,2021-02-04T16:58:26.037,48325,10391,1
895398,2012-11-19T17:34:53.723,14379,138,1
1057909,2014-01-17T23:32:26.783,20625,10228,1
1605162,2018-05-26T02:10:32.100,40854,40805,1
1614354,2018-07-11T12:46:04.693,41186,41118,1
587760,2011-08-11T17:36:41.640,7704,2215,1
1041055,2013-10-08T01:56:26.550,19311,18147,1
266445,2011-02-23T14:23:42.173,5096,167,1
266696,2011-02-23T16:38:41.720,5096,4765,1
1118745,2014-07-31T19:48:15.943,25408,17824,1
1232308,2015-10-15T17:32:11.273,32825,20883,1
1251949,2016-01-14T12:12:04.373,33566,30923,1
1382148,2017-09-01T03:38:49.070,38979,36767,1
1250646,2015-12-31T00:40:45.410,33472,21913,1
1752684,2020-04-08T17:29:22.317,45915,37492,1
650357,2011-09-08T02:24:50.923,811,161,1
527396,2011-07-11T14:58:39.973,7303,5110,1
1172517,2015-04-13T02:08:04.590,31107,31008,1
1941757,2023-09-22T02:42:24.440,53340,35942,1
763024,2011-11-06T13:35:52.807,8829,1026,1
763025,2011-11-06T13:37:39.260,8829,5961,1
1059298,2014-01-25T22:52:22.193,20731,894,1
1059299,2014-01-25T22:52:22.193,20731,7203,1
1379759,2017-08-17T13:26:07.353,38830,8393,1
1059297,2014-01-25T22:52:22.193,20731,14103,1
1059300,2014-01-25T22:52:22.193,20731,17552,1
1072665,2014-03-29T19:33:51.290,21813,562,1
1079803,2014-04-30T19:46:09.497,22354,1662,1
1079804,2014-04-30T19:46:09.497,22354,21995,1
570898,2011-08-03T09:51:12.410,7601,7505,1
1346835,2017-04-19T14:32:22.503,37980,7913,1
1657538,2019-01-20T14:04:43.123,42225,625,1
1762109,2020-06-29T12:58:56.860,47134,88,1
1762108,2020-06-29T12:58:56.860,47134,7528,1
257904,2011-02-12T07:45:53.070,4873,1955,1
492532,2011-06-22T11:26:55.720,7080,2257,1
1052647,2013-12-14T21:15:51.537,20193,6437,1
1083940,2014-05-26T12:43:34.907,22683,16773,1
154861,2010-12-02T19:12:37.887,3473,2447,1
155488,2010-12-02T23:47:08.973,3473,2578,1
1837421,2021-09-07T16:22:36.930,3473,2676,1
1068588,2014-03-10T23:39:55.527,21452,20246,1
444672,2011-05-29T18:54:30.063,6794,4448,1
1955820,2024-02-04T18:38:41.303,10495,16512,1
819239,2012-04-17T15:14:39.037,11110,10962,1
101695,2010-10-23T01:25:55.700,608,2119,1
1151243,2014-12-30T08:15:20.123,27999,20538,1
761797,2011-11-02T00:17:09.763,8789,8144,1
1324364,2017-01-11T04:33:35.850,37290,14526,1
1689614,2019-05-23T21:12:10.630,43954,14124,1
1761601,2020-06-22T09:38:03.500,47083,1276,1
1886433,2022-10-09T04:51:32.763,51952,51984,1
314008,2011-03-14T07:41:24.063,482,805,1
34453,2010-09-19T08:43:11.187,1392,80,1
34454,2010-09-19T08:43:11.187,1392,1388,1
130661,2010-11-10T08:53:38.057,2815,668,1
131264,2010-11-10T19:01:47.373,2815,2853,1
867223,2012-09-11T19:00:21.090,12553,9313,1
1026806,2013-06-25T04:56:32.073,18135,1295,1
1919082,2023-03-14T17:19:52.517,52587,149,1
1919083,2023-03-14T17:19:52.517,52587,33885,1
199947,2011-01-01T15:21:30.690,4046,79,1
983748,2013-02-20T10:01:26.463,16563,9350,1
1039687,2013-09-29T20:53:08.497,19194,12172,1
1074185,2014-04-06T12:09:20.720,21973,21926,1
1930198,2023-04-15T22:34:06.137,52736,11144,1
1213519,2015-08-29T03:33:22.877,32401,3593,1
1058472,2014-01-19T14:02:23.087,20021,20596,1
1072513,2014-03-29T01:14:03.230,21730,21778,1
1816710,2021-03-31T07:55:47.950,48694,11022,1
1847029,2021-12-04T21:44:16.373,50815,32515,1
1511855,2018-03-01T17:03:12.357,1321,40305,1
785138,2012-01-09T23:43:17.557,5614,1079,1
1275968,2016-04-29T07:49:31.500,5614,5297,1
385480,2011-04-26T06:40:09.140,6253,2121,1
805267,2012-03-07T18:56:17.183,10581,5080,1
1783366,2020-11-25T13:36:12.547,47910,23783,1
1783887,2020-12-11T02:03:40.740,47996,21787,1
1783886,2020-12-11T02:03:40.740,47996,31932,1
1783885,2020-12-11T02:01:35.483,47996,39855,1
39000,2010-09-21T13:03:51.163,1521,944,1
39001,2010-09-21T13:03:51.163,1521,1468,1
76710,2010-10-08T21:56:00.207,2019,2011,1
1194512,2015-07-24T08:28:34.913,32072,25974,1
1209445,2015-08-19T08:28:09.243,32315,27952,1
1784605,2021-01-04T14:30:52.333,48145,18797,1
1851468,2022-01-31T14:43:50.920,51050,51043,1
944001,2013-01-12T09:52:49.873,2168,14953,1
1132338,2014-10-07T01:21:18.163,25972,12691,1
1487377,2018-01-31T16:15:08.070,40081,12369,1
1752224,2020-04-04T21:28:17.390,46573,1168,1
1752225,2020-04-04T21:28:17.390,46573,1198,1
1752223,2020-04-04T21:28:17.390,46573,3253,1
1752222,2020-04-04T21:28:17.390,46573,18968,1
345648,2011-04-01T21:27:42.647,5806,3203,1
983015,2013-02-18T03:03:24.403,5806,3203,3
1008871,2013-03-22T18:16:32.260,16967,16530,1
1052760,2013-12-15T12:11:49.353,20213,20203,1
1877301,2022-06-16T16:16:48.543,51591,16206,1
1929721,2023-03-31T15:54:14.450,52673,2853,1
1929722,2023-03-31T15:54:14.450,52673,3837,1
1368782,2017-07-12T14:38:45.043,38607,35965,1
1760620,2020-06-10T12:59:44.430,47020,38274,1
1816136,2021-03-17T14:56:49.007,47020,48571,1
199370,2010-12-31T06:10:32.110,4034,79,1
220577,2011-01-12T18:50:24.067,4034,4053,1
242235,2011-01-26T19:29:52.277,4575,3652,1
690975,2011-09-26T06:43:23.190,8362,5701,1
1048180,2013-11-16T00:05:55.143,19821,9839,1
1060722,2014-02-03T15:26:17.153,20362,20594,1
1164839,2015-03-03T17:31:04.277,30641,709,1
1852883,2022-03-13T19:05:15.697,51199,7951,1
1078764,2014-04-25T13:52:03.943,22269,799,1
1102765,2014-06-19T02:35:08.757,24925,7951,1
1253008,2016-01-28T10:00:10.570,33676,20277,1
1616097,2018-07-20T16:31:58.250,41241,6607,1
102350,2010-10-23T05:30:38.547,2395,783,1
1025805,2013-06-18T04:43:06.140,18047,8923,1
1137527,2014-10-26T01:04:03.153,27201,11002,1
1614734,2018-07-17T15:54:02.263,41218,2547,1
1731948,2019-10-21T22:17:19.413,45724,3439,1
1946912,2023-11-16T17:32:26.050,53550,2559,1
1946913,2023-11-16T17:32:26.050,53550,36679,1
140071,2010-11-17T10:39:45.860,3082,2935,1
1491843,2018-02-06T19:41:18.457,40128,33753,1
141122,2010-11-17T22:21:36.927,3105,3059,1
242514,2011-01-27T10:12:08.473,4556,832,1
785021,2012-01-09T19:51:25.530,4556,9677,1
598314,2011-08-15T18:48:39.803,7753,3616,1
796335,2012-02-13T00:50:21.293,10175,5004,1
1042401,2013-10-17T05:41:48.933,19421,7520,1
1068287,2014-03-09T03:00:32.310,21413,20285,1
1756531,2020-05-14T21:39:47.750,22200,40161,1
232914,2011-01-20T05:45:54.247,1539,1586,1
1136340,2014-10-16T23:03:39.427,27086,27072,1
1252056,2016-01-16T02:15:25.700,33584,32406,1
195633,2010-12-27T06:39:23.133,1854,1168,1
161452,2010-12-05T23:51:42.127,3577,3533,1
949188,2013-01-17T22:30:26.153,15061,82,1
949187,2013-01-17T22:30:26.153,15061,12729,1
1351085,2017-05-13T13:25:05.417,38201,25920,1
1746381,2020-02-18T13:04:41.800,46365,10990,1
154685,2010-12-02T17:46:04.550,1562,88,1
154684,2010-12-02T17:46:04.550,1562,189,1
154683,2010-12-02T17:45:38.667,1562,2571,1
133153,2010-11-11T22:13:37.290,2890,423,1
182003,2010-12-15T04:27:44.037,3800,3324,1
1116714,2014-07-16T16:14:42.383,24948,3297,1
1279253,2016-05-29T12:34:46.677,34858,12715,1
1313129,2016-10-25T17:08:38.930,36850,3278,1
1731325,2019-10-13T02:05:49.277,45678,30693,1
679870,2011-09-20T13:30:00.120,8283,1574,1
983020,2013-02-18T03:03:24.403,8283,1574,3
1116824,2014-07-17T11:20:17.507,25263,25154,1
1194681,2015-07-26T00:46:11.870,25512,32077,1
1142694,2014-11-19T21:24:52.800,27516,8875,1
1345881,2017-04-16T04:21:57.747,37998,4284,1
260511,2011-02-15T17:25:09.473,65,884,1
1071811,2014-03-25T15:14:01.530,21705,625,1
1071454,2014-03-24T11:33:44.530,21705,944,1
1071408,2014-03-24T07:29:47.840,21705,1117,1
1277064,2016-05-06T20:00:18.507,34689,11227,1
1325142,2017-01-20T09:11:45.857,37345,3074,1
1325146,2017-01-20T10:04:51.220,37345,12207,1
1955856,2024-02-05T21:30:04.850,53876,53874,1
75013,2010-10-07T23:54:30.057,1988,1719,1
579151,2011-08-06T16:07:23.027,1988,7600,1
1759442,2020-05-30T21:05:05.363,46952,6253,1
1847808,2022-01-03T20:21:38.337,50936,11425,1
1847834,2022-01-05T02:00:50.583,50936,31195,1
786593,2012-01-14T20:02:35.233,1593,2074,1
125707,2010-11-07T23:06:14.170,1593,2758,1
786594,2012-01-14T20:02:35.233,1593,6959,1
580252,2011-08-07T10:27:59.320,7642,1977,1
1738172,2019-12-13T16:42:22.270,46016,40603,1
1778681,2020-09-29T10:23:02.137,47639,38556,1
1778719,2020-09-29T16:16:11.420,47639,41362,1
1877520,2022-06-25T20:53:27.673,51623,37017,1
793417,2012-02-03T15:51:03.810,10052,3004,1
793547,2012-02-03T22:54:02.483,10052,4806,1
1054352,2013-12-27T01:21:16.327,20331,5004,1
1059279,2014-01-25T21:39:04.593,20331,5120,1
1054324,2013-12-26T19:12:45.723,20331,12585,1
1282406,2016-06-04T08:31:21.547,34889,31482,1
496908,2011-06-25T17:19:34.860,7112,6399,1
879746,2012-10-15T01:42:23.127,13948,11363,1
1052355,2013-12-12T08:34:25.353,20185,20137,1
1062571,2014-02-07T16:42:26.663,20926,7900,1
1065069,2014-02-20T15:17:42.400,21175,1811,1
1521323,2018-03-25T16:28:33.500,40408,36839,1
1815834,2021-03-12T22:40:33.763,48572,48570,1
1815835,2021-03-12T22:40:33.763,48572,48571,1
43956,2010-09-23T13:48:51.947,1301,1247,1
70613,2010-10-05T20:30:56.793,1842,1346,1
268627,2011-02-25T15:02:21.400,5143,3940,1
1043507,2013-10-24T01:39:16.847,19498,1920,1
1043407,2013-10-23T19:07:12.397,19498,3881,1
1043595,2013-10-24T15:17:59.847,19498,5312,1
1043506,2013-10-24T01:39:16.847,19498,10916,1
1053851,2013-12-22T21:55:49.733,20285,7719,1
1193432,2015-07-08T17:25:08.230,31941,79,1
1382644,2017-09-05T16:27:44.533,38980,37614,1
1930653,2023-05-02T02:10:53.303,52794,50964,1
251861,2011-02-06T19:54:29.340,4748,1772,1
1052560,2013-12-14T04:07:12.157,20139,19832,1
1592471,2018-04-30T20:36:57.140,40700,21866,1
1773753,2020-09-09T17:25:49.057,47536,2312,1
561815,2011-07-29T14:24:59.010,7550,6704,1
736820,2011-10-17T13:30:26.503,8632,2255,1
817197,2012-04-10T10:13:21.043,11042,10926,1
1059975,2014-01-30T02:26:50.240,20780,19845,1
1435541,2017-11-14T23:23:53.940,39518,20978,1
1435539,2017-11-14T23:23:53.940,39518,38885,1
1785058,2021-01-25T07:10:42.137,48223,1046,1
1060055,2014-01-30T12:23:00.103,20780,20035,1
1059932,2014-01-29T21:54:10.980,20780,20767,1
1080206,2014-05-03T00:23:30.413,22403,22247,1
1435540,2017-11-14T23:23:53.940,39518,11611,1
244546,2011-01-28T22:41:22.157,4613,2703,1
954097,2013-01-22T19:54:59.440,16186,16164,1
1902407,2022-12-04T02:08:21.500,52233,52119,1
836631,2012-06-02T16:57:48.340,1885,11611,1
768292,2011-11-20T13:15:05.127,9047,3772,1
961023,2013-01-28T17:34:48.843,16258,14772,1
1081944,2014-05-14T03:03:32.740,22541,1233,1
1277934,2016-05-15T12:47:23.553,33404,32237,1
1309104,2016-10-05T22:38:22.267,36724,36707,1
1847182,2021-12-08T18:18:30.647,50833,42609,1
57436,2010-09-29T23:38:50.933,1742,1555,1
1887621,2022-11-02T23:13:41.683,12156,27824,1
1172495,2015-04-13T00:26:18.923,31054,79,1
1168570,2015-04-07T21:52:51.797,31054,14630,1
154887,2010-12-02T19:18:14.183,3474,2148,1
762964,2011-11-06T05:02:16.447,8835,7637,1
762963,2011-11-06T05:02:16.447,8835,7679,1
789371,2012-01-23T22:22:09.927,9880,6356,1
1350485,2017-05-08T12:12:24.277,38147,2559,1
1350484,2017-05-08T12:12:24.277,38147,3278,1
1350483,2017-05-08T12:12:24.277,38147,30816,1
199521,2010-12-31T17:21:39.853,4041,3253,1
825238,2012-05-03T21:31:43.757,11280,6682,1
1165019,2015-03-04T07:08:45.370,30679,30605,1
1240972,2015-11-17T11:31:09.650,33092,32848,1
1888070,2022-11-11T03:52:31.653,52141,51952,1
1350252,2017-05-06T23:51:12.883,37242,1026,1
1323746,2017-01-03T15:05:09.717,37242,31838,1
1685820,2019-05-17T17:35:58.190,43912,21279,1
1685819,2019-05-17T17:35:58.190,43912,43888,1
1815271,2021-02-26T06:40:45.237,48483,48491,1
306521,2011-03-06T23:18:07.200,5297,3525,1
788780,2012-01-21T22:52:07.237,5346,9680,1
819787,2012-04-19T04:27:21.050,11131,10739,1
1132046,2014-10-04T23:17:39.167,25953,5018,1
1249846,2015-12-27T11:52:16.453,33312,33433,1
1771016,2020-08-24T14:14:58.103,47470,5961,1
148444,2010-11-26T09:16:05.490,3331,3278,1
1248389,2015-12-18T22:58:08.297,33384,6755,1
1277286,2016-05-09T06:30:42.737,34709,31484,1
1667105,2019-02-28T23:52:18.157,42458,40348,1
1137874,2014-10-28T20:05:35.540,27235,27243,1
1218007,2015-09-18T12:52:15.860,32571,5004,1
1752627,2020-04-08T03:26:13.777,46588,32053,1
1251535,2016-01-09T06:11:05.840,33504,25851,1
1251534,2016-01-09T06:11:05.840,33504,27391,1
1075297,2014-04-11T15:47:38.747,22074,10916,1
1936451,2023-06-29T19:52:45.647,53009,12606,1
1946723,2023-11-11T09:26:25.743,53507,32071,1
1946724,2023-11-11T09:26:25.743,53507,37013,1
1276207,2016-04-30T21:31:43.033,2910,11338,1
242437,2011-01-27T05:18:37.477,4582,2252,1
242515,2011-01-27T10:22:55.103,4582,3439,1
1359582,2017-06-04T22:45:51.233,38367,12138,1
867818,2012-09-12T22:43:28.963,12585,5004,1
975112,2013-02-03T04:00:12.687,16335,783,1
1728292,2019-09-23T20:40:47.150,45586,32271,1
1941282,2023-09-04T21:45:02.733,53258,40247,1
614724,2011-08-22T09:57:03.310,7865,7857,1
962231,2013-01-31T02:16:49.403,16278,10547,1
1193151,2015-07-07T00:07:29.400,31918,7563,1
1195466,2015-08-04T18:02:11.707,32167,191,1
1698372,2019-06-27T20:25:26.020,44161,14530,1
1036280,2013-09-04T21:48:31.447,18834,10140,1
1482256,2018-01-18T21:08:06.807,39982,19538,1
1675498,2019-03-26T23:25:41.250,42589,40304,1
770788,2011-11-27T12:13:58.490,9147,3841,1
1044442,2013-10-30T17:23:55.407,19575,19342,1
1058549,2014-01-20T12:11:37.177,20657,17545,1
1837601,2021-09-14T15:25:27.727,50461,50469,1
1837713,2021-09-18T12:15:19.950,50461,50494,1
1841488,2021-10-13T20:25:49.217,50461,50514,1
546979,2011-07-19T17:29:37.010,7447,1824,1
552459,2011-07-22T17:16:57.757,7447,7156,1
602440,2011-08-17T04:06:47.693,7779,14,1
602441,2011-08-17T04:06:47.693,7779,5048,1
839567,2012-06-11T03:58:29.763,11692,7993,1
1278975,2016-05-26T22:03:47.150,34838,21608,1
1735576,2019-11-23T05:04:56.597,45913,41878,1
1735590,2019-11-23T07:01:58.953,45913,42190,1
